asset_ticker,asset_secid,year,n_days,empirical_exceedance_rate_base,empirical_exceedance_rate_hist,empirical_exceedance_rate_ewma,empirical_exceedance_rate_caviar,empirical_exceedance_rate_garch_t,empirical_exceedance_rate_conf,avg_loss_norm,avg_q_hat_base_raw,avg_q_hat_ref,avg_q_hat_core_op,avg_q_hat_rep,avg_q_hat_base,avg_q_hat_hist,avg_q_hat_ewma,avg_q_hat_caviar,avg_q_hat_garch_t,avg_buffer_t,avg_var_conf_raw,avg_var_conf,avg_violation_ewma,avg_violation_caviar,avg_violation_garch_t,avg_violation_conf,avg_pinball_base,avg_pinball_hist,avg_pinball_ewma,avg_pinball_caviar,avg_pinball_garch_t,avg_pinball_conf,quality_strict_pass_share,p95_book_quality_max_abs_k_t,p95_book_quality_max_abs_dte_error_t,n_route_a_changed,experiment_id,experiment_group,book_type,book_quality_mode
SPX,,2023,1,0.0,1.0,,,,0.0,0.7719497867078812,1.1080107413487237,1.1080107413487237,1.4641005268883034,1.4641005268883034,1.1080107413487237,0.04108625185313372,,,,0.3560897855395797,1.4641005268883034,1.4641005268883034,,,,0.0,0.033606095464084246,0.6577771813692727,,,,0.06921507401804221,1.0,0.19993282842876992,2.0,0,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,risk_reversal_25d_30d,strict_economic
SPX,,2019,211,0.15639810426540285,0.0947867298578199,,,,0.12796208530805686,-0.01875067745420364,0.022182374402301565,0.022381757485303837,0.03284020330124008,0.03288728274965853,0.022381757485303837,0.03794187492781223,,,,0.010458445815936244,0.03284020330124008,0.03288728274965853,,,,0.004681818985519806,0.009897352336235978,0.009225696995926496,,,,0.009845615005906022,1.0,0.19857735306868157,2.0,6,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,short_put_spread_25delta_10delta_30d,strict_economic
SPX,,2020,203,0.1724137931034483,0.09359605911330049,,,,0.11330049261083744,-0.0593219485336051,0.020454010236138354,0.021550431974797942,0.04218838932721088,0.04218838932721088,0.021550431974797942,0.038318973036866696,,,,0.02063795735241294,0.04218838932721088,0.04218838932721088,,,,0.004323770217199455,0.01481127784960999,0.01444561803293754,,,,0.014474804003281052,1.0,0.17927840645846083,2.0,41,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,short_put_spread_25delta_10delta_30d,strict_economic
SPX,,2021,236,0.15254237288135594,0.0847457627118644,,,,0.1016949152542373,-0.021488841369042295,0.018657914453321264,0.018792642515083894,0.02978396399859669,0.02978396399859669,0.018792642515083894,0.02734935125552354,,,,0.010991321483512796,0.02978396399859669,0.02978396399859669,,,,0.0031870952486421247,0.008514842140214784,0.00764060364993723,,,,0.008314375785406022,1.0,0.12458539136906337,2.0,10,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,short_put_spread_25delta_10delta_30d,strict_economic
SPX,,2022,180,0.2,0.12222222222222222,,,,0.08333333333333333,-0.06653413673472865,0.016344679638191324,0.016952269142107197,0.03670805796376172,0.03670805796376172,0.016952269142107197,0.02978660333190577,,,,0.019755788821654522,0.03670805796376172,0.03670805796376172,,,,0.0032366661341499303,0.013955975302822023,0.013126288842612069,,,,0.013560885603998965,1.0,0.19804317311488512,2.0,22,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,short_put_spread_25delta_10delta_30d,strict_economic
SPX,,2019,244,0.1721311475409836,0.06147540983606557,,,,0.11065573770491803,0.015548846609998824,0.10270971390246313,0.10270971390246313,0.13170561012603724,0.13170561012603724,0.10270971390246313,0.1755016154998397,,,,0.028995896223574125,0.13170561012603724,0.13170561012603724,,,,0.006825684735472984,0.01933075446711083,0.01968807188249887,,,,0.018441361087076825,0.680327868852459,0.11490055112545956,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2020,220,0.18636363636363637,0.045454545454545456,,,,0.1,-0.11251201933746971,0.06942877793988135,0.06942877793988135,0.10029514931817053,0.10029514931817053,0.06942877793988135,0.1305206010312373,,,,0.030866371378289195,0.10029514931817053,0.10029514931817053,,,,0.004553656795049421,0.026393421523548836,0.027484202284388012,,,,0.02583437366061344,0.9181818181818182,0.06766280141544902,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2021,244,0.23770491803278687,0.09836065573770492,,,,0.12295081967213115,-0.04768587019589858,0.04719142507133352,0.04719142507133352,0.0744978804770318,0.0744978804770318,0.04719142507133352,0.07494205308213858,,,,0.02730645540569829,0.0744978804770318,0.0744978804770318,,,,0.003296320622829987,0.017199168704815578,0.016407501646377814,,,,0.015514695690123023,0.9016393442622951,0.06489459999929982,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2022,236,0.1906779661016949,0.17796610169491525,,,,0.1016949152542373,-0.017708407236527342,0.09444763552266726,0.09444763552266726,0.1447908308733215,0.1447908308733215,0.09444763552266726,0.10242821507748012,,,,0.05034319535065425,0.1447908308733215,0.1447908308733215,,,,0.0076131609454538245,0.02603709880489316,0.024436914225615735,,,,0.023863084756438706,0.7372881355932204,0.1526684228458166,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2023,47,0.1702127659574468,0.0851063829787234,,,,0.0851063829787234,-0.15344316328321558,0.11725877666344223,0.11725877666344223,0.14784180014874967,0.14784180014874967,0.11725877666344223,0.13479880915709802,,,,0.03058302348530745,0.14784180014874967,0.14784180014874967,,,,0.011313646709151113,0.04128796934401483,0.03970184076712,,,,0.041442143052347634,0.0425531914893617,0.19310477699131806,9.399999999999991,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2024,33,0.30303030303030304,0.36363636363636365,,,,0.2727272727272727,0.09937960349901097,0.20305450967750016,0.20305450967750016,0.2787056278564947,0.2787056278564947,0.20305450967750016,0.1471165479198131,,,,0.07565111817899452,0.2787056278564947,0.2787056278564947,,,,0.057443103177330444,0.08811380980802963,0.10598157994796,,,,0.07537570561307881,0.0,0.19786306708083848,14.399999999999999,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2025,53,0.1320754716981132,0.07547169811320754,,,,0.03773584905660377,-0.09023729510191855,0.23679813702105093,0.23679813702105093,0.34824560792566306,0.34824560792566306,0.23679813702105093,0.16654875855334206,,,,0.11144747090461216,0.34824560792566306,0.34824560792566306,,,,0.004525702083853798,0.044004004298798,0.03814414540302719,,,,0.04837399238661195,0.018867924528301886,0.1949636390589084,7.399999999999999,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2019,246,0.23577235772357724,0.07317073170731707,,,,0.10975609756097561,-0.06597082478741786,0.028400364161050386,0.028927373245040727,0.04587029273417376,0.045871997748379426,0.028927373245040727,0.057619740127621166,,,,0.016942919489133033,0.04587029273417376,0.045871997748379426,,,,0.007501563489934659,0.0198638418599769,0.01890322657943205,,,,0.01868584574351439,0.9715447154471545,0.183114645104259,2.0,20,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2020,223,0.15246636771300448,0.06726457399103139,,,,0.08968609865470852,-0.6678162814269726,0.017690571363351195,0.02009072927740075,0.030105473144419463,0.030105473144419463,0.02009072927740075,0.03437389074267675,,,,0.010014743867018712,0.030105473144419463,0.030105473144419463,,,,0.00478114325780248,0.07469707056081926,0.07473590433840885,,,,0.07457331871494167,0.5650224215246636,0.10422841179676072,2.0,74,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2021,244,0.14754098360655737,0.10655737704918032,,,,0.10245901639344263,-0.5239863116015265,0.0036479956346541086,0.007382992585202043,0.012892495377782517,0.012892495377782517,0.007382992585202043,0.01412735517307631,,,,0.0055095027925804755,0.012892495377782517,0.012892495377782517,,,,0.0014031146617308919,0.0551695846503343,0.055867742189489415,,,,0.05509099535966179,0.5778688524590164,0.0998955597753412,2.0,127,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2022,236,0.13559322033898305,0.17796610169491525,,,,0.1228813559322034,-0.15842054645576953,0.18001078056052977,0.18205970423559537,0.19549121343770845,0.19557657260951364,0.18205970423559537,0.01967563315105775,,,,0.013431509202113077,0.19549121343770845,0.19557657260951364,,,,0.1026426431913251,0.13813393076248248,0.14163222364718459,,,,0.13804235509785343,0.6101694915254238,0.1991989101054605,2.0,46,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2023,58,0.22413793103448276,0.3275862068965517,,,,0.13793103448275862,0.5354335517073574,0.7373512543413582,0.7388884982866308,1.3964969942280048,1.3964969942280048,0.7388884982866308,0.2664965347580006,,,,0.6576084959413738,1.3964969942280048,1.3964969942280048,,,,0.21446361353988286,0.33743716179557876,0.4475813818502568,,,,0.30056995779194756,0.017241379310344827,0.1999337707092125,10.0,1,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2024,39,0.07692307692307693,0.05128205128205128,,,,0.02564102564102564,-0.03262620167756374,0.36554250760981655,0.367886674305731,0.9316775660937742,0.9316775660937742,0.367886674305731,0.5632619966391087,,,,0.5637908917880431,0.9316775660937742,0.9316775660937742,,,,0.01175302276935533,0.06463371134689289,0.09505779039467802,,,,0.10818339954648909,0.0,0.1997076369970908,14.100000000000001,3,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2025,60,0.11666666666666667,0.08333333333333333,,,,0.11666666666666667,0.2549104999423643,0.6654610540539964,0.6660995166067141,0.7373551116127605,0.7373551116127605,0.6660995166067141,0.8010616892686501,,,,0.07125559500604635,0.7373551116127605,0.7373551116127605,,,,0.056032667437421704,0.09856885418012776,0.18096716938479054,,,,0.1042771286044613,0.0,0.19973563071068795,7.049999999999997,2,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
SPX,,2019,225,0.17333333333333334,0.09777777777777778,,,,0.1288888888888889,-0.018006971627512074,0.021403444335588103,0.021603946006843032,0.0342209986806588,0.0342209986806588,0.021603946006843032,0.03700359170832052,,,,0.012617052673815772,0.0342209986806588,0.0342209986806588,,,,0.0035841575381544786,0.00909288047879157,0.009003248186387569,,,,0.008806954568971567,0.9955555555555555,0.19854867172212273,2.0,6,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2020,248,0.14516129032258066,0.08870967741935484,,,,0.0967741935483871,-0.05335233597024731,0.021493313131045456,0.02250821330329646,0.032497678606461106,0.032500091890313006,0.02250821330329646,0.03652600878919573,,,,0.00998946530316465,0.032497678606461106,0.032500091890313006,,,,0.004232278151028816,0.01289869489663621,0.013050825929404779,,,,0.012817520937084844,0.8185483870967742,0.17801269851389506,2.0,34,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2021,252,0.13095238095238096,0.10714285714285714,,,,0.11507936507936507,-0.020915349624894625,0.018874377350224174,0.019039761485196077,0.02306953051359247,0.023080901597521457,0.019039761485196077,0.024519311345618276,,,,0.0040297690283963945,0.02306953051359247,0.023080901597521457,,,,0.0033255431537386384,0.007747889565044655,0.007449923227669873,,,,0.007725168275980246,0.9365079365079365,0.12239191543026268,2.0,14,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2022,199,0.15577889447236182,0.11557788944723618,,,,0.09045226130653267,-0.06106360980872832,0.019056681521131474,0.019216000226993088,0.037784056907898045,0.037784056907898045,0.019216000226993088,0.02995807252777026,,,,0.018568056680904953,0.037784056907898045,0.037784056907898045,,,,0.002861475173420705,0.012721128306279925,0.012606376331603343,,,,0.012746241845083339,0.9045226130653267,0.1987220578713079,2.0,16,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2023,13,0.0,0.0,,,,0.0,-0.04266284965787792,0.020585777059872253,0.02103320007514627,0.01927182359671404,0.019800904357170215,0.02103320007514627,0.03170783495833296,,,,-0.0017613764784322296,0.01927182359671404,0.019800904357170215,,,,0.0,0.006369604973302418,0.0074370684616210875,,,,0.006246375401504812,0.0,0.19967718470976492,5.399999999999999,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2024,23,0.0,0.0,,,,0.043478260869565216,-0.013253055240261566,0.013336172586344933,0.013557551452278173,0.012449750146796404,0.012599151624430007,0.013557551452278173,0.03090183926834329,,,,-0.0011078013054817675,0.012449750146796404,0.012599151624430007,,,,1.4509588758343024e-06,0.0026810606692539733,0.004415489450860484,,,,0.002586671645344991,0.0,0.1995775472529589,9.899999999999999,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2025,18,0.1111111111111111,0.0,,,,0.1111111111111111,-0.012569735398597699,0.003718214621469781,0.004014021050939718,0.0033549013287516184,0.003520575293818924,0.004014021050939718,0.027933863046234773,,,,-0.0006591197221880997,0.0033549013287516184,0.003520575293818924,,,,4.118753141495175e-05,0.0016706052600879856,0.004050359844483246,,,,0.0016502186006566136,0.0,0.19984231213856224,7.149999999999999,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
SPX,,2019,244,0.16393442622950818,0.06147540983606557,,,,0.11475409836065574,0.015548846609998824,0.10427946507258982,0.10427946507258982,0.13445219663019792,0.13445219663019792,0.10427946507258982,0.1755016154998397,,,,0.03017273155760809,0.13445219663019792,0.13445219663019792,,,,0.0069587338871607025,0.019273406121855016,0.01968807188249887,,,,0.018849068889180608,0.680327868852459,0.11490055112545956,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2020,220,0.17727272727272728,0.045454545454545456,,,,0.09090909090909091,-0.11251201933746971,0.07027440294623374,0.07027440294623374,0.10245891892701564,0.10245891892701564,0.07027440294623374,0.1305206010312373,,,,0.03218451598078189,0.10245891892701564,0.10245891892701564,,,,0.0038954774941736925,0.02598408277187649,0.027484202284388012,,,,0.025392571320622222,0.9181818181818182,0.06766280141544902,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
SPX,,2021,244,0.20491803278688525,0.09836065573770492,,,,0.12295081967213115,-0.04768587019589858,0.050649606981543735,0.050649606981543735,0.0753155184076384,0.0753155184076384,0.050649606981543735,0.07494205308213858,,,,0.02466591142609466,0.0753155184076384,0.0753155184076384,,,,0.003126715579282642,0.01661604055830656,0.016407501646377814,,,,0.015426854439636338,0.9016393442622951,0.06489459999929982,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
