asset_ticker,asset_secid,year,n_days,empirical_exceedance_rate_base,empirical_exceedance_rate_hist,empirical_exceedance_rate_ewma,empirical_exceedance_rate_caviar,empirical_exceedance_rate_garch_t,empirical_exceedance_rate_conf,avg_loss_norm,avg_q_hat_base_raw,avg_q_hat_ref,avg_q_hat_core_op,avg_q_hat_rep,avg_q_hat_base,avg_q_hat_hist,avg_q_hat_ewma,avg_q_hat_caviar,avg_q_hat_garch_t,avg_buffer_t,avg_var_conf_raw,avg_var_conf,avg_violation_ewma,avg_violation_caviar,avg_violation_garch_t,avg_violation_conf,avg_pinball_base,avg_pinball_hist,avg_pinball_ewma,avg_pinball_caviar,avg_pinball_garch_t,avg_pinball_conf,quality_strict_pass_share,p95_book_quality_max_abs_k_t,p95_book_quality_max_abs_dte_error_t,n_route_a_changed,experiment_id,experiment_group,book_type,book_quality_mode
QQQ,107899,2024,124,0.25806451612903225,0.1935483870967742,0.11290322580645161,0.0967741935483871,0.24193548387096775,0.07258064516129033,0.21033227446528158,0.3931005168202644,0.3931005168202644,0.49349791984882474,0.49349791984882474,0.3931005168202644,0.529957192844155,0.5954108839962823,0.6071558369772256,0.48225406684519495,0.10039740302856039,0.49349791984882474,0.49349791984882474,0.0037196854758980084,0.00453779369865361,0.027005113862310463,0.004038369277531905,0.038338020677745326,0.049493778343733044,0.042227546428998064,0.04422014994984801,0.054197293100301795,0.032354933815886215,0.0,0.3483506023097713,5.849999999999994,0,main_lightgbm_robust_all_floor_0p0_quality_loose,main,atm_straddle_30d,loose
QQQ,107899,2025,159,0.20754716981132076,0.050314465408805034,0.11320754716981132,0.06289308176100629,0.10062893081761007,0.09433962264150944,0.12143218047449361,0.28556173667296053,0.28556173667296053,0.35646391264213495,0.35646391264213495,0.28556173667296053,0.5669922713058775,0.5020274218154036,0.5494111860689872,0.4713967652759056,0.0709021759691744,0.35646391264213495,0.35646391264213495,0.009465227541931506,0.004723260855240315,0.010500851196815972,0.005050169723440768,0.03226382691782427,0.04781624284947739,0.04752475167602249,0.047521161414689664,0.04549730967695717,0.028553342940204895,0.0,0.3391906762986874,2.0,0,main_lightgbm_robust_all_floor_0p0_quality_loose,main,atm_straddle_30d,loose
QQQ,107899,2019,251,0.20318725099601595,0.09561752988047809,0.09561752988047809,0.10358565737051793,0.09561752988047809,0.10756972111553785,-0.0018741147400762985,0.02435068125296184,0.024379873442421873,0.039300451234811566,0.039300451234811566,0.024379873442421873,0.04107029906078991,0.040702128938726594,0.04067504335318372,0.04209298103805137,0.01492057779238969,0.039300451234811566,0.039300451234811566,0.0017096493571206808,0.0016599670049000045,0.0013411975707991635,0.0019421301584437618,0.006654389880754221,0.0058895485455843525,0.005967273725000969,0.005914882814226006,0.00573790714861193,0.006059586755932547,1.0,0.2615237241225177,2.0,3,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2020,253,0.20553359683794467,0.11067193675889328,0.1067193675889328,0.08695652173913043,0.1067193675889328,0.11067193675889328,-0.0039025118588932716,0.02729222695183196,0.027350640697299932,0.044963695945822314,0.044963695945822314,0.027350640697299932,0.04275819043451622,0.04652847629981436,0.04830610415390231,0.04600577966992822,0.01761305524852238,0.044963695945822314,0.044963695945822314,0.002954892861838713,0.002438139908221639,0.0027875309756087248,0.002462879549113351,0.008353751690605279,0.008044426894759107,0.007997991677709475,0.007659001509501196,0.007778360128490872,0.007349500329584908,0.9960474308300395,0.18947838341413226,2.0,7,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2021,252,0.1746031746031746,0.09523809523809523,0.1111111111111111,0.10121457489878542,0.0992063492063492,0.09126984126984126,-0.0011677967556301344,0.026535733470151677,0.026544679620936665,0.040289394996299084,0.040289394996299084,0.026544679620936665,0.04198906085370367,0.040452903146895584,0.04030831835536874,0.0410854867530519,0.013744715375362418,0.040289394996299084,0.040289394996299084,0.0019900386665664556,0.001670149038405314,0.0016335254920456356,0.001773006694567701,0.006299010629627898,0.005884139939540096,0.006152108656819026,0.005808358761594039,0.005858853842913838,0.005918725869760622,1.0,0.08461449029681473,2.0,1,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2022,251,0.1593625498007968,0.07569721115537849,0.08366533864541832,0.06772908366533864,0.07569721115537849,0.10756972111553785,-0.006198007585857371,0.024533558449383805,0.024575915436892776,0.03482103031657402,0.03482103031657402,0.024575915436892776,0.03520640623926264,0.033744655743193734,0.03502888856817887,0.03653406913675579,0.010245114879681242,0.03482103031657402,0.03482103031657402,0.0029594629196480486,0.002791689604180533,0.0030574075276072307,0.0030280766585620562,0.007207153451200834,0.007170955261558434,0.006953729252553159,0.006914379219584156,0.007330615199868546,0.007129980448805194,0.952191235059761,0.34764953389129305,2.0,3,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2023,195,0.1076923076923077,0.1282051282051282,0.09743589743589744,0.14358974358974358,0.11794871794871795,0.10256410256410256,-0.035382370634702474,0.05191390133491779,0.052228337108376384,0.06832269075566248,0.06897557025780765,0.052228337108376384,0.04712628965871475,0.06254662322586683,0.05803541284551797,0.05904162445229953,0.016094353647286102,0.06832269075566248,0.06897557025780765,0.0058729013197072015,0.007985089254988064,0.008089450826809109,0.0058911640110154645,0.01631799187126365,0.016786159120231545,0.01566580070576413,0.017326867603010106,0.01753185033550931,0.016326958100266475,0.05128205128205128,0.34987811731019125,2.0,1,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2024,134,0.1791044776119403,0.05223880597014925,0.1044776119402985,0.11940298507462686,0.022388059701492536,0.12686567164179105,-0.11144903299932374,0.02340805385848979,0.023819046177250308,0.02644148130369294,0.026443645467178603,0.023819046177250308,0.04023550247092983,0.02442333038450102,0.027971397848159437,0.10702488401859349,0.0026224351264426326,0.02644148130369294,0.026443645467178603,0.005091033324171176,0.0049435725000597,0.0023037243657867503,0.004340432860360894,0.018239972215403858,0.01917843833385542,0.018678269662553648,0.018885615584808016,0.024151116067578467,0.018129700707011125,0.0,0.3497361575129961,5.349999999999994,13,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2025,161,0.19875776397515527,0.18012422360248448,0.13664596273291926,0.16149068322981366,0.13043478260869565,0.11801242236024845,0.009069198532677071,0.03580545265367523,0.03590711378553994,0.05089605682404538,0.05089605682404538,0.03590711378553994,0.034502384559109756,0.0500015536807773,0.04324622005083785,0.0517726905721282,0.014988943038505441,0.05089605682404538,0.05089605682404538,0.016032264616768436,0.016590967407710905,0.01625941138516135,0.01568060940030403,0.020230537989903735,0.020410403903741547,0.020125500131578457,0.020008669559526987,0.020529760589106463,0.01986329522944086,0.012422360248447204,0.34988375608361905,2.0,1,main_lightgbm_robust_all_floor_0p0_quality_loose,main,risk_reversal_25d_30d,loose
QQQ,107899,2019,250,0.172,0.076,0.096,0.072,0.104,0.116,-0.0018191052461359854,0.026595338881769216,0.02662317036891985,0.03724589981943475,0.037313864315166055,0.02662317036891985,0.03988827384910858,0.03444432972669877,0.039859499701684856,0.031167216089164437,0.010622729450514894,0.03724589981943475,0.037313864315166055,0.0035199511741908474,0.003082720853903075,0.003661520038325567,0.003682174917587166,0.007803289125284632,0.007080298009396216,0.007146294671474323,0.007250581348685159,0.006960152171855609,0.007595471873717369,1.0,0.316961456081972,2.0,2,main_lightgbm_robust_all_floor_0p0_quality_loose,main,short_put_spread_25delta_10delta_30d,loose
